Threads,1, Time,129
Threads,2, Time,55
Threads,3, Time,41
Threads,4, Time,32
Threads,5, Time,37
Threads,6, Time,40
Threads,7, Time,42
Threads,8, Time,38
Threads,9, Time,42
Threads,10, Time,40
Threads,11, Time,34
Threads,12, Time,35
Threads,13, Time,32
Threads,14, Time,26
Threads,15, Time,29
Threads,16, Time,26
Threads,17, Time,25
Threads,18, Time,26
Threads,19, Time,24
Threads,20, Time,23
Threads,21, Time,22
Threads,22, Time,23
Threads,23, Time,21
Threads,24, Time,20
Threads,25, Time,24
Threads,26, Time,19
Threads,27, Time,20
Threads,28, Time,20
Threads,29, Time,18
Threads,30, Time,20
Threads,31, Time,21
Threads,32, Time,20
Threads,33, Time,20
Threads,34, Time,17
Threads,35, Time,20
Threads,36, Time,18
Threads,37, Time,20
Threads,38, Time,23
Threads,39, Time,22
Threads,40, Time,20
Threads,41, Time,22
Threads,42, Time,21
Threads,43, Time,22
Threads,44, Time,22
Threads,45, Time,22
Threads,46, Time,20
Threads,47, Time,23
Threads,48, Time,24
Threads,49, Time,24
Threads,50, Time,22
Threads,51, Time,23
Threads,52, Time,18
Threads,53, Time,20
Threads,54, Time,19
Threads,55, Time,19
Threads,56, Time,20
Threads,57, Time,18
Threads,58, Time,19
Threads,59, Time,21
Threads,60, Time,17
Threads,61, Time,20
Threads,62, Time,21
Threads,63, Time,20
Threads,64, Time,20
Threads,65, Time,20
Threads,66, Time,20
Threads,67, Time,19
Threads,68, Time,19
Threads,69, Time,20
Threads,70, Time,19
Threads,71, Time,20
Threads,72, Time,20
Threads,73, Time,21
Threads,74, Time,18
Threads,75, Time,22
Threads,76, Time,20
Threads,77, Time,20
Threads,78, Time,20
Threads,79, Time,20
Threads,80, Time,19
Threads,81, Time,19
Threads,82, Time,20
Threads,83, Time,20
Threads,84, Time,18
Threads,85, Time,21
Threads,86, Time,23
Threads,87, Time,22
Threads,88, Time,19
Threads,89, Time,19
Threads,90, Time,21
Threads,91, Time,19
Threads,92, Time,21
Threads,93, Time,20
Threads,94, Time,20
Threads,95, Time,20
Threads,96, Time,22
Threads,97, Time,20
Threads,98, Time,19
Threads,99, Time,21
Threads,100, Time,22
Threads,101, Time,19
Threads,102, Time,21
Threads,103, Time,19
Threads,104, Time,23
Threads,105, Time,19
Threads,106, Time,23
Threads,107, Time,19
Threads,108, Time,21
Threads,109, Time,23
Threads,110, Time,20
Threads,111, Time,22
Threads,112, Time,23
Threads,113, Time,20
Threads,114, Time,20
Threads,115, Time,21
Threads,116, Time,20
Threads,117, Time,22
Threads,118, Time,20
Threads,119, Time,21
Threads,120, Time,21
Threads,121, Time,21
Threads,122, Time,24
Threads,123, Time,20
Threads,124, Time,22
Threads,125, Time,22
Threads,126, Time,22
Threads,127, Time,24
Threads,128, Time,23
Threads,129, Time,22
Threads,130, Time,21
Threads,131, Time,21
Threads,132, Time,24
Threads,133, Time,23
Threads,134, Time,22
Threads,135, Time,23
Threads,136, Time,23
Threads,137, Time,21
Threads,138, Time,21
Threads,139, Time,22
Threads,140, Time,22
Threads,141, Time,26
Threads,142, Time,23
Threads,143, Time,22
Threads,144, Time,22
Threads,145, Time,21
Threads,146, Time,22
Threads,147, Time,25
Threads,148, Time,22
Threads,149, Time,21
Threads,150, Time,24
Threads,151, Time,21
Threads,152, Time,24
Threads,153, Time,21
Threads,154, Time,22
Threads,155, Time,23
Threads,156, Time,21
Threads,157, Time,21
Threads,158, Time,22
Threads,159, Time,22
Threads,160, Time,22
Threads,161, Time,23
Threads,162, Time,21
Threads,163, Time,23
Threads,164, Time,22
Threads,165, Time,23
Threads,166, Time,23
Threads,167, Time,24
Threads,168, Time,23
Threads,169, Time,25
Threads,170, Time,21
Threads,171, Time,22
Threads,172, Time,22
Threads,173, Time,23
Threads,174, Time,25
Threads,175, Time,22
Threads,176, Time,23
Threads,177, Time,22
Threads,178, Time,24
Threads,179, Time,27
Threads,180, Time,22
Threads,181, Time,22
Threads,182, Time,23
Threads,183, Time,23
Threads,184, Time,22
Threads,185, Time,28
Threads,186, Time,22
Threads,187, Time,25
Threads,188, Time,22
Threads,189, Time,23
Threads,190, Time,24
Threads,191, Time,23
Threads,192, Time,22
Threads,193, Time,27
Threads,194, Time,25
Threads,195, Time,20
Threads,196, Time,24
Threads,197, Time,26
Threads,198, Time,22
Threads,199, Time,24
Threads,200, Time,24
Threads,201, Time,21
Threads,202, Time,24
Threads,203, Time,24
Threads,204, Time,24
Threads,205, Time,23
Threads,206, Time,21
Threads,207, Time,22
Threads,208, Time,26
Threads,209, Time,24
Threads,210, Time,24
Threads,211, Time,28
Threads,212, Time,20
Threads,213, Time,24
Threads,214, Time,25
Threads,215, Time,23
Threads,216, Time,23
Threads,217, Time,23
Threads,218, Time,30
Threads,219, Time,22
Threads,220, Time,23
Threads,221, Time,25
Threads,222, Time,26
Threads,223, Time,23
Threads,224, Time,22
Threads,225, Time,23
Threads,226, Time,22
Threads,227, Time,23
Threads,228, Time,24
Threads,229, Time,26
Threads,230, Time,21
Threads,231, Time,27
Threads,232, Time,23
Threads,233, Time,25
Threads,234, Time,23
Threads,235, Time,31
Threads,236, Time,20
Threads,237, Time,23
Threads,238, Time,23
Threads,239, Time,23
Threads,240, Time,26
Threads,241, Time,22
Threads,242, Time,22
Threads,243, Time,28
Threads,244, Time,21
Threads,245, Time,26
Threads,246, Time,24
Threads,247, Time,23
Threads,248, Time,23
Threads,249, Time,23
Threads,250, Time,21
Threads,251, Time,25
Threads,252, Time,22
Threads,253, Time,24
Threads,254, Time,24
Threads,255, Time,24
Threads,256, Time,27
Threads,257, Time,31
Threads,258, Time,32
Threads,259, Time,32
Threads,260, Time,39
Threads,261, Time,37
Threads,262, Time,27
Threads,263, Time,27
Threads,264, Time,26
Threads,265, Time,29
Threads,266, Time,27
Threads,267, Time,24
Threads,268, Time,28
Threads,269, Time,26
Threads,270, Time,30
Threads,271, Time,33
Threads,272, Time,25
Threads,273, Time,24
Threads,274, Time,24
Threads,275, Time,24
Threads,276, Time,23
Threads,277, Time,27
Threads,278, Time,25
Threads,279, Time,25
Threads,280, Time,23
Threads,281, Time,25
Threads,282, Time,24
Threads,283, Time,23
Threads,284, Time,24
Threads,285, Time,24
Threads,286, Time,28
Threads,287, Time,25
Threads,288, Time,23
Threads,289, Time,25
Threads,290, Time,24
Threads,291, Time,27
Threads,292, Time,24
Threads,293, Time,29
Threads,294, Time,23
Threads,295, Time,24
Threads,296, Time,27
Threads,297, Time,24
Threads,298, Time,26
Threads,299, Time,25
Threads,300, Time,30
Threads,301, Time,25
Threads,302, Time,27
Threads,303, Time,26
Threads,304, Time,29
Threads,305, Time,25
Threads,306, Time,30
Threads,307, Time,25
Threads,308, Time,27
Threads,309, Time,25
Threads,310, Time,26
Threads,311, Time,24
Threads,312, Time,25
Threads,313, Time,25
Threads,314, Time,27
Threads,315, Time,25
Threads,316, Time,25
Threads,317, Time,28
Threads,318, Time,27
Threads,319, Time,26
Threads,320, Time,26
Threads,321, Time,27
Threads,322, Time,27
Threads,323, Time,25
Threads,324, Time,26
Threads,325, Time,27
Threads,326, Time,26
Threads,327, Time,26
Threads,328, Time,24
Threads,329, Time,27
Threads,330, Time,26
Threads,331, Time,28
Threads,332, Time,25
Threads,333, Time,27
Threads,334, Time,26
Threads,335, Time,27
Threads,336, Time,26
Threads,337, Time,30
Threads,338, Time,28
Threads,339, Time,26
Threads,340, Time,28
Threads,341, Time,27
Threads,342, Time,27
Threads,343, Time,26
Threads,344, Time,27
Threads,345, Time,27
Threads,346, Time,25
Threads,347, Time,30
Threads,348, Time,26
Threads,349, Time,27
Threads,350, Time,26
Threads,351, Time,27
Threads,352, Time,26
Threads,353, Time,29
Threads,354, Time,28
Threads,355, Time,30
Threads,356, Time,26
Threads,357, Time,28
Threads,358, Time,28
Threads,359, Time,28
Threads,360, Time,28
Threads,361, Time,27
Threads,362, Time,26
Threads,363, Time,28
Threads,364, Time,26
Threads,365, Time,27
Threads,366, Time,30
Threads,367, Time,27
Threads,368, Time,30
Threads,369, Time,28
Threads,370, Time,28
Threads,371, Time,29
Threads,372, Time,27
Threads,373, Time,28
Threads,374, Time,31
Threads,375, Time,31
Threads,376, Time,29
Threads,377, Time,29
Threads,378, Time,28
Threads,379, Time,31
Threads,380, Time,29
Threads,381, Time,27
Threads,382, Time,33
Threads,383, Time,28
Threads,384, Time,28
Threads,385, Time,28
Threads,386, Time,31
Threads,387, Time,31
Threads,388, Time,29
Threads,389, Time,29
Threads,390, Time,30
Threads,391, Time,29
Threads,392, Time,28
Threads,393, Time,32
Threads,394, Time,28
Threads,395, Time,29
Threads,396, Time,29
Threads,397, Time,27
Threads,398, Time,29
Threads,399, Time,30
Threads,400, Time,28
Threads,401, Time,32
Threads,402, Time,28
Threads,403, Time,29
Threads,404, Time,30
Threads,405, Time,29
Threads,406, Time,29
Threads,407, Time,33
Threads,408, Time,32
Threads,409, Time,30
Threads,410, Time,31
Threads,411, Time,30
Threads,412, Time,27
Threads,413, Time,30
Threads,414, Time,30
Threads,415, Time,31
Threads,416, Time,32
Threads,417, Time,30
Threads,418, Time,31
Threads,419, Time,30
Threads,420, Time,30
Threads,421, Time,30
Threads,422, Time,30
Threads,423, Time,32
Threads,424, Time,30
Threads,425, Time,30
Threads,426, Time,32
Threads,427, Time,30
Threads,428, Time,30
Threads,429, Time,31
Threads,430, Time,30
Threads,431, Time,29
Threads,432, Time,32
Threads,433, Time,31
Threads,434, Time,30
Threads,435, Time,33
Threads,436, Time,31
Threads,437, Time,31
Threads,438, Time,31
Threads,439, Time,31
Threads,440, Time,31
Threads,441, Time,35
Threads,442, Time,34
Threads,443, Time,39
Threads,444, Time,48
Threads,445, Time,45
Threads,446, Time,39
Threads,447, Time,37
Threads,448, Time,32
Threads,449, Time,32
Threads,450, Time,34
Threads,451, Time,32
Threads,452, Time,31
Threads,453, Time,34
Threads,454, Time,33
Threads,455, Time,32
Threads,456, Time,32
Threads,457, Time,34
Threads,458, Time,31
Threads,459, Time,32
Threads,460, Time,34
Threads,461, Time,32
Threads,462, Time,32
Threads,463, Time,32
Threads,464, Time,34
Threads,465, Time,32
Threads,466, Time,32
Threads,467, Time,31
Threads,468, Time,34
Threads,469, Time,33
Threads,470, Time,34
Threads,471, Time,32
Threads,472, Time,32
Threads,473, Time,34
Threads,474, Time,33
Threads,475, Time,32
Threads,476, Time,34
Threads,477, Time,34
Threads,478, Time,32
Threads,479, Time,34
Threads,480, Time,31
Threads,481, Time,35
Threads,482, Time,36
Threads,483, Time,34
Threads,484, Time,33
Threads,485, Time,33
Threads,486, Time,34
Threads,487, Time,32
Threads,488, Time,33
Threads,489, Time,35
Threads,490, Time,33
Threads,491, Time,36
Threads,492, Time,33
Threads,493, Time,35
Threads,494, Time,33
Threads,495, Time,34
Threads,496, Time,34
Threads,497, Time,33
Threads,498, Time,34
Threads,499, Time,36
Threads,500, Time,36
Threads,501, Time,37
Threads,502, Time,33
Threads,503, Time,35
Threads,504, Time,34
Threads,505, Time,35
Threads,506, Time,34
Threads,507, Time,34
Threads,508, Time,33
Threads,509, Time,34
Threads,510, Time,36
Threads,511, Time,34
Threads,512, Time,35
Threads,513, Time,34
Threads,514, Time,35
Threads,515, Time,35
Threads,516, Time,37
Threads,517, Time,34
Threads,518, Time,35
Threads,519, Time,34
Threads,520, Time,36
Threads,521, Time,34
Threads,522, Time,35
Threads,523, Time,36
Threads,524, Time,36
Threads,525, Time,34
Threads,526, Time,35
Threads,527, Time,36
Threads,528, Time,37
Threads,529, Time,36
Threads,530, Time,35
Threads,531, Time,35
Threads,532, Time,37
Threads,533, Time,36
Threads,534, Time,35
Threads,535, Time,36
Threads,536, Time,35
Threads,537, Time,35
Threads,538, Time,36
Threads,539, Time,36
Threads,540, Time,39
Threads,541, Time,36
Threads,542, Time,37
Threads,543, Time,36
Threads,544, Time,35
Threads,545, Time,36
Threads,546, Time,36
Threads,547, Time,36
Threads,548, Time,36
Threads,549, Time,38
Threads,550, Time,36
Threads,551, Time,37
Threads,552, Time,38
Threads,553, Time,37
Threads,554, Time,36
Threads,555, Time,38
Threads,556, Time,40
Threads,557, Time,39
Threads,558, Time,37
Threads,559, Time,37
Threads,560, Time,37
Threads,561, Time,37
Threads,562, Time,37
Threads,563, Time,37
Threads,564, Time,39
Threads,565, Time,38
Threads,566, Time,39
Threads,567, Time,39
Threads,568, Time,37
Threads,569, Time,36
Threads,570, Time,38
Threads,571, Time,36
Threads,572, Time,37
Threads,573, Time,38
Threads,574, Time,38
Threads,575, Time,38
Threads,576, Time,38
Threads,577, Time,38
Threads,578, Time,38
Threads,579, Time,38
Threads,580, Time,40
Threads,581, Time,38
Threads,582, Time,42
Threads,583, Time,45
Threads,584, Time,40
Threads,585, Time,40
Threads,586, Time,41
Threads,587, Time,44
Threads,588, Time,43
Threads,589, Time,39
Threads,590, Time,42
Threads,591, Time,43
Threads,592, Time,47
Threads,593, Time,50
Threads,594, Time,40
Threads,595, Time,39
Threads,596, Time,39
Threads,597, Time,40
Threads,598, Time,39
Threads,599, Time,38
Threads,600, Time,39
Threads,601, Time,39
Threads,602, Time,37
Threads,603, Time,40
Threads,604, Time,40
Threads,605, Time,40
Threads,606, Time,40
Threads,607, Time,42
Threads,608, Time,41
Threads,609, Time,39
Threads,610, Time,40
Threads,611, Time,39
